start_time,close_time,request_id,type,department,address,zipcode,status,problem_category,problem,location_type,park_district,large_crew,material_type,material_condition,description,lat,lon,case_id,parent_case_id,year,geometry
2024/05/20 15:37,2024/07/27 15:02,16828856,Janitorial Maintenance,Parks & Recreation,263 W NORRIS ST,19122.0,Closed,Janitorial Maintenance,Trash,Playground,,Yes,,,Customer stating on May 18th the program LOVE YOUR PARK cleaned the playground but the brown trash bags provided by the city is still there.,39.9811067,-75.139468,5008Y00002OfrfM,,2024,POINT (488091.7709715645 4425669.563055133)
2024/05/21 12:15,2024/08/02 11:24,16830937,Janitorial Maintenance,Parks & Recreation,1760 N LINDENWOOD ST,19131.0,Closed,Janitorial Maintenance,Trash; Litter,Park,,Yes,,,Caller requesting park next to 1760 N Lindenwood needs to be cleaned and cut.  Lot named West Fairmount Park. On corner of W Columbia Ave and N Lindenwood. Residents have been complaining for the last 3 years.,39.9814151,-75.2264846,5008Y00002OfwLg,,2024,POINT (480662.0935762266 4425719.038012798)
2024/05/21 17:11,2024/05/23 16:58,16832322,Janitorial Maintenance,Parks & Recreation,6300 RIDGE AVE,19128.0,Closed,Janitorial Maintenance,Odor; Spill; Litter; Restroom,Other Parks,,Yes,,,Customer reporting the restroom located near the track field are clogged with human waste on floor and toilets.,40.0363698,-75.2216474,5008Y00002Ofz1G,,2024,POINT (481090.27782195626 4431817.451775184)
2024/05/22 07:47,,16832793,Janitorial Maintenance,Parks & Recreation,CASTOR AVE & FOULKROD ST,19124.0,New,Janitorial Maintenance,Trash,Park,,No,,,"This is an ongoing issue.


Large Crew & Heavy Machinery To Clean Up?: No
Name of the park: Northwood Park
Describe the issue: Overflow of trash cans leading to debris scatter in the park
Exact location within the park: Near the tiny library near corner of castor and foulkrod",40.0236252,-75.0927823,5008Y00002Og0ZT,,2024,POINT (492082.8602498309 4430383.512612264)
2024/05/24 13:50,2024/07/27 12:49,16839680,Janitorial Maintenance,Parks & Recreation,W SPENCER AVE & N 5TH ST,19120.0,Closed,Janitorial Maintenance,Trash,Park,,No,,,Per caller all trash cans are full in and around the park on Spencer Street.,40.0441104,-75.1288893,5008Y00002OgGA3,,2024,POINT (489005.1290032726 4432661.016728424)
2024/06/03 15:27,2024/06/24 17:40,16855952,Janitorial Maintenance,Parks & Recreation,802 E GODFREY AVE,19124.0,Closed,Janitorial Maintenance,Trash,Park,,No,,,"Trash bags, litter & debris left on playground after football game. Trash cans are overflowing.",40.0306568,-75.0936124,5008Y00002Ogu98,,2024,POINT (492012.84766841226 4431164.029379103)
2024/06/10 10:12,2024/08/02 18:06,16869656,Janitorial Maintenance,Parks & Recreation,N LEMON HILL DR & SEDGLEY DR,,Closed,Janitorial Maintenance,Trash; Litter,Park,,No,,,costumer is reporting trash/ litter through out the park,39.9733572,-75.1888882,5008Y00002OhPC4,,2024,POINT (483870.2902630573 4424817.215968487)
2024/06/10 19:21,2024/08/02 19:10,16872042,Janitorial Maintenance,Parks & Recreation,213 REED ST,19147.0,Closed,Janitorial Maintenance,Trash; Litter,Recreation Center,,No,,,CALLER IS REPORTING DUMPING OF CONSTRUCTION DEBRIS AT THE NELSON HERRON RECREATION CENTER ON THE EARP STREET SIDE,39.9304298,-75.1487605,5008Y00002OhTjh,,2024,POINT (487288.9686297889 4420046.244820215)
2024/06/14 09:33,,16881168,Janitorial Maintenance,Parks & Recreation,3500 S BROAD ST,19145.0,New,Janitorial Maintenance,Trash; Litter,Park,,No,,,"New park is a mess. Needs a deep clean.

 Custom Fields: 
Custom fields:
Name of the park: FDR new playground.
Describe the issue: It?s filthy. Needs all trash cleaned up. Cans are full. Items al over. Not safe for my son to play in
Exact location within the park: New playground.
Large Crew & Heavy Machinery To Clean Up?: No",39.9051589,-75.1746931,5008Y00002Ohop5,,2024,POINT (485067.63574680383 4417245.474229064)
2024/06/18 12:56,2024/08/02 18:15,16889051,Janitorial Maintenance,Parks & Recreation,3405 RIDGE AVE,19132.0,Closed,Janitorial Maintenance,Trash,Park,,No,,,Request to pick up the trash along 2200 - 2400 KELLY DR.,39.9951486,-75.1871586,5008Y00002Oi5uB,,2024,POINT (484023.0626204103 4427235.5325309085)
2024/06/21 07:42,,16893332,Janitorial Maintenance,Parks & Recreation,600-44 LOMBARD ST,19147.0,New,Janitorial Maintenance,Trash; Restroom,Playground,,No,,,"Custom Fields: 
Custom fields:
Description of Problem: Playground, facility, sidewalks neglected with repeated complaints for a year with no change. Park and Rec dept claims at city budget meeting they have sufficient funds yet Starr Garden is under staffed, neglected, disrepair. Open hearing to discuss parks in June was cancelled. Mayor needs to be aware of false info being provide to her office.",39.943109,-75.1529132,5008Y00002OiJZN,5008Y00002OiJZD,2024,POINT (486936.54667993844 4421454.097078042)
2024/06/21 14:33,,16895106,Janitorial Maintenance,Parks & Recreation,5655 GRAYS AVE,19143.0,New,Janitorial Maintenance,Litter,Playground,,No,,,OVERGROWN,39.9317195,-75.220449,5008Y00002OiMgc,,2024,POINT (481163.8019637417 4420202.05524148)
2024/06/30 08:45,,16912315,Janitorial Maintenance,Parks & Recreation,KITCHENS LN & SCOTFORTH RD,19119.0,New,Janitorial Maintenance,Trash,Park,,No,,,"Parking lot in 2 locations


Name of the park: Wissahickon park
Describe the issue: There are 2 piles of trash - one at can which has 3x amount of trash than it can hold.  Another pile of bags and loose trash in parking area. Parks and Rec need to pick up 3x a week.  Animals scatter trash - the area is a mess.  Picking up 1x a week will not solve the issue
Exact location within the park: Below 1027 kitchens in parking lot
Large Crew & Heavy Machinery To Clean Up?: No",40.0399217,-75.2024494,5008Y00002PXLJH,,2024,POINT (482729.0416468364 4432207.781644616)
2024/07/05 07:59,,16930111,Janitorial Maintenance,Parks & Recreation,1606 S 20TH ST,19145.0,New,Janitorial Maintenance,Trash,Other Parks,,No,,,"undefined

 Custom Fields: 
Custom fields:
Large Crew & Heavy Machinery To Clean Up?: No
Name of the park: Ralph Brooks
Describe the issue: Lots of trash is accumulating. It started with a few extra bags from the basketball league. But now it is growing and is so stinky that it isn?t fun to bring my toddler to the playground.
Exact location within the park: South side, along the fence",39.9314706,-75.1782009,5008Y00002PXqJO,,2024,POINT (484773.62524438347 4420166.369182712)
2024/07/05 10:15,2024/09/16 16:36,16930642,Janitorial Maintenance,Parks & Recreation,2400 FAUNCE ST,19152.0,Closed,Janitorial Maintenance,Floor; Odor; Trash; Litter,Park,,No,,,The caller is reporting a dead dog underneath a tree at Leonard St and Faunce St. The caller is reporting that trash from fireworks was also left in the park.,40.0501061,-75.0540061,5008Y00002PXrRs,,2024,POINT (495393.42666935653 4433319.926712262)
2024/07/05 18:51,2024/08/01 18:06,16933664,Janitorial Maintenance,Parks & Recreation,2201-09 S 6TH ST,19148.0,Closed,Janitorial Maintenance,Trash; Litter,Park,,No,,,"trash bin overflowing w dog poo


Name of the park: weinberg park
Describe the issue: trash bin overflowing w dog poo
Exact location within the park: middle of park
Large Crew & Heavy Machinery To Clean Up?: No",39.9212416,-75.1565983,5008Y00002PXvo4,5008Y00002PXmvd,2024,POINT (486617.4686424135 4419027.602371954)
2024/07/09 08:26,,16952255,Janitorial Maintenance,Parks & Recreation,2140 N 33RD ST,19121.0,New,Janitorial Maintenance,Odor; Litter,Playground,,No,,,"Costumer is reporting open fire works on the basket ball court and on the play ground, also has an odor and over grown weeds",39.9891586,-75.1876056,5008Y00002PYGq5,,2024,POINT (483983.5050504852 4426570.781604332)
2024/07/10 14:11,,16962986,Janitorial Maintenance,Parks & Recreation,1606 S 20TH ST,19145.0,New,Janitorial Maintenance,Trash; Litter,Park,,No,,,"Name of the park: Ralph Brooks Park
Describe the issue: There is trash everywhere due to trash not being picked up after basketball games, so the trash bags are being ripped up by animals and wind is blowing the trash.
Exact location within the park: 1606 S 20th St. Philadelphia, PA 19145
Large Crew & Heavy Machinery To Clean Up?: No",39.9314706,-75.1782009,5008Y00002PYTpL,5008Y00002PXqJO,2024,POINT (484773.62524438347 4420166.369182712)
2024/07/10 15:47,,16963674,Janitorial Maintenance,Parks & Recreation,2201 S 16TH ST,19145.0,New,Janitorial Maintenance,Litter,Recreation Center,,No,,,"Custom Fields: 
Custom fields:
Large Crew & Heavy Machinery To Clean Up?: No
Name of the park: Guerin Recreation Center
Describe the issue: The maintenance guy is absolutely terrible and needs to be moved ASAP. He left a box of milk in the middle of the street for cars to run over. The playground area is a disgrace with weeds and trash that are never taken care of. The bathrooms are always less than a mess with no soap, toilet paper or paper towels. How does this man keep a job? I think it's time for a transfer.
Exact location within the park: playground area, building, trash",39.9229695,-75.1730045,5008Y00002PYV50,,2024,POINT (485215.803331989 4419221.9678808935)
2024/07/10 15:55,,16963749,Janitorial Maintenance,Parks & Recreation,W ONTARIO ST & N 22ND ST,19140.0,New,Janitorial Maintenance,Trash,Park,,No,,,Park fence ia breaking due to one of branches leaning on overgown trees . The tree is grow need to be cut extending to connecting property and obstruction sidewalk.,40.0063512,-75.165291,5008Y00002PYUgo,,2024,POINT (485892.11374914256 4428475.222387481)
2024/07/11 15:42,,16976625,Janitorial Maintenance,Parks & Recreation,2601 SOUTH ST,19146.0,New,Janitorial Maintenance,Trash; Litter,Recreation Center,,Yes,,,Customer reporting beside S Taney street along O'Conner pool there was bedding and trash that has been there for some time.,39.9460548,-75.183325,5008Y00002PYf3V,,2024,POINT (484339.12118086335 4421785.943679411)
2024/07/12 14:24,,16979392,Janitorial Maintenance,Parks & Recreation,2458-62 N 31ST ST,19132.0,New,Janitorial Maintenance,Glass; Trash,Park,,No,,,"Broken Glass lots and trash, broken mates on the ground. The gate is broken a car crashes into it and it was never fixed.  kids will get hurt playing here. Play area so run down.

Name of the park: It?s 2400 nap st.
Describe the issue: Park has broken glass trash missing mats gate broken gate from a car that crashed basket ball court has fell.
Exact location within the park: The entire park.
Large Crew & Heavy Machinery To Clean Up?: Yes",39.994232,-75.1825138,5008Y00002PYkjU,,2024,POINT (484419.36148740276 4427132.976768779)
2024/07/13 12:52,,16980305,Janitorial Maintenance,Parks & Recreation,CHESTNUT ST & S FRONT ST,19106.0,New,Janitorial Maintenance,Glass; Trash,Park,,No,,,"Shattered glass all over

Sidewalk Curb Problem: Other",39.948133,-75.1424858,5008Y00002PYnLd,,2024,POINT (487828.2555040407 4422010.232649632)
2024/07/15 13:49,,16982692,Janitorial Maintenance,Parks & Recreation,999 ARROTT ST,19124.0,In-Progress,Janitorial Maintenance,Odor; Trash,Park,,No,,,"Dear Parks and Recreation Team,
I hope this email finds you well. I am writing to bring your attention to the deteriorating condition of the tennis courts at Northwood Park. As a regular visitor to the park, I have noticed several issues that urgently require attention:
Faded Court Surfaces: The tennis court surfaces have faded significantly, affecting gameplay and safety.
Garbage Accumulation: The courts are littered with trash, making it unpleasant for players and visitors alike.
Rodent Odor: There is a noticeable smell of rodents around the courts, which is both unsightly and concerning.
Additionally, I would like to highlight the need for benches near the tennis courts. Having benches would provide a comfortable waiting area for players awaiting their turn on the court.
Given the popularity of Northwood Park and its importance to the community, I kindly request that you allocate resources to address these issues promptly. Proper maintenance and revitalization of the tennis courts would greatly enhance the overall park experience.
Thank you for your attention to this matter. I look forward to hearing from you soon.",40.0227693,-75.0927935,5008Y00002PYtfJ,,2024,POINT (492081.8056082713 4430288.516676149)
2024/07/16 09:06,,16984254,Janitorial Maintenance,Parks & Recreation,6300 RIDGE AVE,19128.0,New,Janitorial Maintenance,Trash,Recreation Center,,No,,,Trash is located on football field on Hermitage street. Six trash cans are overflowing.,40.0363698,-75.2216474,5008Y00002PYxd7,5008Y00002Ogpvd,2024,POINT (481090.27782195626 4431817.451775184)
2024/07/19 11:45,,17000995,Janitorial Maintenance,Parks & Recreation,FORBIDDEN DR & VALLEY GREEN RD,19128.0,New,Janitorial Maintenance,Trash; Litter,Park,,No,Other,Litter,"People gather by the devil's pool on the hill side and on the bike and walking path, with coolers full of food and fragile bottles- they leave their trash behind in the park- there's broken glass all over- dangerous for dogs, kids and other adults to walk through. 
They play VERY loud music that takes the peace of the nature away from others, and open fires as well which is illegal n the park. 
This happens on a daily basis in the afternoon around 4:30-5 till later and all day during the weekends. Even though there are signs at the entrances of the park - nobody reads or cares. 
There's a need for park rangers and police to enforce park rules so that the park is taken care of and enjoyed by everyone.


Large Crew & Heavy Machinery To Clean Up?: No
Is there commercial hazardous waste?: No
Is the trash in the bike lane, street or the sidewalk?: Street",40.054705,-75.2181205,5008Y00002PZNB3,5008Y00002PYoX5,2024,POINT (481396.1581332466 4433851.755424167)
2024/07/24 09:03,,17015956,Janitorial Maintenance,Parks & Recreation,6101 ARDLEIGH ST,19138.0,New,Janitorial Maintenance,Trash; Litter,Park,,No,,,costumer is reporting trash and overgrown tree branches at the park,40.0536688,-75.1650752,500VI00000Ca852,,2024,POINT (485920.264829754 4433727.010117066)
2024/07/24 10:24,,17016340,Janitorial Maintenance,Parks & Recreation,6801 GROVERS AVE,19142.0,New,Janitorial Maintenance,Litter,Playground,,No,,,costumer is reporting water bottles all over the playground,39.9153183,-75.2311056,500VI00000CakLZ,,2024,POINT (480248.5389724559 4418384.007018177)
2024/07/26 16:17,,17022350,Janitorial Maintenance,Parks & Recreation,9001 LYKENS LN,19128.0,New,Janitorial Maintenance,Trash,Park,,No,,,Customer requested a trash can  be placed in the area near the Parking lot .  Customer also  requested the location be put on schedule to have the trash picked up.,40.0812391,-75.2339315,500VI00000Cmtt4,,2024,POINT (480055.3517722279 4436800.243361152)
2024/07/31 13:59,,17030284,Janitorial Maintenance,Parks & Recreation,7000 W PASSYUNK AVE,19142.0,New,Janitorial Maintenance,Glass; Litter,Playground,,No,,,Caller is reporting that illegal dumping is occurring at the subject property address which is a field.,39.9139139,-75.2338088,500VI00000D6LOx,,2024,POINT (480017.101375142 4418228.735864566)
2024/07/31 20:52,,17032402,Janitorial Maintenance,Parks & Recreation,KITCHENS LN & SCOTFORTH RD,19119.0,New,Janitorial Maintenance,Trash; Litter,Park,,No,,,"Name of the park: Wissahickon park
Describe the issue: Pile of trash
Exact location within the park: End of kitchens lane bridge at forbidden drive
Large Crew & Heavy Machinery To Clean Up?: No",40.0399217,-75.2024494,500VI00000D8nfC,5008Y00002PXLJH,2024,POINT (482729.0416468364 4432207.781644616)
2024/07/31 21:02,2025/03/11 13:55,17032490,Janitorial Maintenance,Parks & Recreation,4625 RICHMOND ST,19137.0,Closed,Janitorial Maintenance,Odor; Trash,Recreation Center,,Yes,,,"The baseball team having a block party. Alcohol containers were left all over. Leaving trash.

Name of the park: Bridesburg
Describe the issue: The baseball team having a party (older men in red uniforms). Leaving empty alcohol containers and trash.
The exact location within the park: Baseball field and along the back fence
Large Crew & Heavy Machinery To Clean Up?: Yes",39.9992087,-75.0675208,500VI00000D90kT,5008Y00002NFhYI,2024,POINT (494236.3780448184 4427671.575005899)
2024/08/01 08:15,,17035981,Janitorial Maintenance,Parks & Recreation,571 W SPENCER AVE,19120.0,New,Janitorial Maintenance,Odor; Litter,Park,,No,,,costumer is reporting dog feces on the tennis court,40.0432481,-75.1316615,500VI00000DAgpi,,2024,POINT (488768.5055752246 4432565.655037795)
2024/08/03 08:09,,17041970,Janitorial Maintenance,Parks & Recreation,1231 S 30TH ST,19146.0,New,Janitorial Maintenance,Trash; Litter,Playground,,No,,,Trash left by homeless person(s),39.9380734,-75.1929545,500VI00000DKNPE,,2024,POINT (483514.58740589576 4420901.828688507)
2024/08/06 07:56,,17045222,Janitorial Maintenance,Parks & Recreation,5132 GERMANTOWN AVE,19144.0,New,Janitorial Maintenance,Trash; Litter,Park,,No,,,"Locks and fence broken  Debris and rubbish.  Illegal drug activities. Loitering daily outside the park.  Individuals set up living encampments


Name of the park: Gilbert
Describe the issue: Rubbish and debris throughout park area. Drug use activities noted by the resident
Exact location within the park: Germantown and Ashmead
Large Crew & Heavy Machinery To Clean Up?: No",40.0307499,-75.1668682,500VI00000DUm4Z,,2024,POINT (485762.5683509943 4431183.500998753)
2024/08/06 09:00,,17045335,Janitorial Maintenance,Parks & Recreation,8625 ALGON AVE,19152.0,New,Janitorial Maintenance,Trash; Litter,Park,,Yes,,,White van with Royal Construction Dream written on the back window. A white woman with black clothing and an unknown driver who pulled up onto the park lawn and threw items into the shrubs.,40.0760483,-75.0502174,500VI00000DUwBz,5008Y00002JPB5l,2024,POINT (495718.21677584085 4436199.099667816)
2024/08/08 10:02,,17050515,Janitorial Maintenance,Parks & Recreation,641 LINDLEY AVE,19120.0,New,Grounds,Trash; Grass; Landscape; Litter,Recreation Center,,Yes,,,Customer stated that this playground and park is being neglect and it look bad for the neighborhood customer request a clean up of the park and playground.,40.0312052,-75.1356746,500VI00000DfXYV,5008Y00002NxXLs,2024,POINT (488424.1285118621 4431229.515498718)
2024/08/09 09:00,,17052326,Janitorial Maintenance,Parks & Recreation,ARROTT ST & NORTHWOOD ST,19124.0,New,Janitorial Maintenance,Trash; Litter,Park,,No,,,"Dear Parks and Recreation Team,

I hope this email finds you well.

I am once again writing to bring to your attention the deteriorating condition of the tennis courts at Northwood Park. This is my second attempt to reach the Parks and Recreation team regarding these concerns, and I would greatly appreciate an update or some form of confirmation on this request.

As a regular visitor to the park, I have noticed several issues that urgently require attention:

  *   Faded Court Surfaces: The tennis court surfaces have faded significantly, affecting both gameplay and safety.
  *   Garbage Accumulation: The courts are littered with trash, making them unpleasant for players and visitors alike.
  *   Rodent Odor: There is a noticeable odor of rodents around the courts, which is both unsightly and concerning.

Additionally, I would like to highlight the need for benches near the tennis courts. Having benches would provide a comfortable waiting area for players awaiting their turn on the court.

Given the popularity of Northwood Park and its importance to the community, I kindly request that you allocate resources to address these issues promptly. Proper maintenance and revitalization of the tennis courts would greatly enhance the overall park experience.

Thank you for your attention to this matter. I look forward to hearing from you soon.

Sincerely,",40.0219216,-75.0928883,500VI00000DkW8g,,2024,POINT (492073.61810258613 4430194.438311783)
2024/08/12 13:18,,17057829,Janitorial Maintenance,Parks & Recreation,999 ARROTT ST,19124.0,In-Progress,Janitorial Maintenance,Litter,Park,,Yes,,,Illegal dumping within the Park up the hill and tree debris and other materials - Rotten tree debris and,40.0227693,-75.0927935,500VI00000Dv9IR,5008Y00002PYtfJ,2024,POINT (492081.8056082713 4430288.516676149)
2024/08/12 17:37,,17058968,Janitorial Maintenance,Parks & Recreation,FALLS RD & MARTIN LUTHER KING JR DR,,In-Progress,Janitorial Maintenance,Trash; Litter,Park,,No,,,"Comfort Station Pavillion
There are about 10 wooden barrels full with dead crabs and even some turtles (some were still alive). Many were spilled on the ground. The location is on the river bank across the wooden fence next to the path near the Public Parking Lot across the Picnic Pavilion 1 on Martin Luther King Dr. The exact coordinates are
40.00082� N, 75.19262� W",40.0074513,-75.1980052,500VI00000DwXH5,,2024,POINT (483100.1670009186 4428603.013939596)
2024/08/14 09:12,,17062268,Janitorial Maintenance,Parks & Recreation,ANDERSON ST & E HAINES ST,19138.0,New,Janitorial Maintenance,Trash; Litter,Park,,Yes,,,Caller reporting 6+ bags of trash and debris left at the entrance of the park .,40.0528165,-75.1619496,500VI00000E46YH,,2024,POINT (486186.68424035684 4433631.922631843)
2024/08/19 09:37,,17071253,Janitorial Maintenance,Parks & Recreation,613 WHARTON ST,19147.0,New,Janitorial Maintenance,Odor; Litter,Park,,No,,,costumer is reporting dog waste and other trash,39.932899,-75.1552099,500VI00000ENa7b,500VI00000CSbx1,2024,POINT (486738.36767715 4420321.237083032)
2024/08/28 13:07,,17091734,Janitorial Maintenance,Parks & Recreation,8200 LYONS AVE,19153.0,New,Janitorial Maintenance,Trash,Park,,No,,,Illegal dumping in Lyons Park.,39.8971028,-75.245316,500VI00000F3shg,,2024,POINT (479028.49134897476 4416365.534125911)
2024/08/29 17:05,,17096829,Janitorial Maintenance,Parks & Recreation,440 PARKER AVE,19128.0,New,Janitorial Maintenance,Odor; Trash,Playground,,No,,,Customer reported the trash cans are overflowing with trash and dog feces. Customer said that the smell is very intense.,40.041753,-75.2282154,500VI00000FBFJG,5008Y00002PY3oQ,2024,POINT (480531.4631121014 4432416.35426993)
2024/09/03 18:05,,17119877,Janitorial Maintenance,Parks & Recreation,1501 E BRISTOL ST,19124.0,New,Janitorial Maintenance,Trash,Playground,,No,,,"Over flowing trash cans in the tennis court area for weeks.


Describe the issue: Over flowing trash cans in the tennis court area. It's been this way for weeks
Where is the issue?: Exterior",40.0124595,-75.0965431,500VI00000FTtoT,,2024,POINT (491760.60730627266 4429144.565922243)
2024/09/04 19:22,,17126068,Janitorial Maintenance,Parks & Recreation,1501 E BRISTOL ST,19124.0,New,Janitorial Maintenance,Trash,Park,,No,,,"Cans are not being cleaned out

 Custom Fields: 
Custom fields:
Describe the issue: Trash cans not being dumped at Piccoli recreation center inside tennis courts
Where is the issue?: Exterior",40.0124595,-75.0965431,500VI00000Fa2nT,500VI00000FTtoT,2024,POINT (491760.60730627266 4429144.565922243)
2024/09/05 17:36,,17131566,Janitorial Maintenance,Parks & Recreation,3901 TERRACE ST,19128.0,New,Janitorial Maintenance,Trash,Playground,,No,,,"If the 2nd trash can at the park will not be replaced, please remove the metal base that is a tripping hazard and has exposed metal edges that pose a risk to the children using the playground.


Large Crew & Heavy Machinery To Clean Up?: No
Name of the park: Wissahickon Neighbors Park
Describe the issue: Trash can was removed and Sharp metal edged base was left behind but no replacement trash can was installed.
Exact location within the park: Remnants of a trash can near the chessboard tables under the trees and the ramp leading up to the playground.",40.0217155,-75.2128997,500VI00000FfMf5,5008Y00002PYGlA,2024,POINT (481832.6962990592 4430189.137137561)
2024/09/13 18:26,2024/10/04 15:03,17149020,Janitorial Maintenance,Parks & Recreation,750 S 12TH ST,19147.0,Closed,Janitorial Maintenance,Trash,Park,,No,,,"All trash cans are overflowing


Name of the park: Hawthorne Park
Describe the issue: Trash is overflowing
Exact location within the park: 1200 Catharine
Large Crew & Heavy Machinery To Clean Up?: No",39.9406684,-75.162815,500VI00000GH0aI,,2024,POINT (486090.1362325331 4421184.713260856)
2024/09/13 20:18,,17149108,Janitorial Maintenance,Parks & Recreation,1501 E BRISTOL ST,19124.0,New,Janitorial Maintenance,Trash,Playground,,No,,,"Tennis court trash can is overflowing

Describe the issue: The tennis court trash can is overflowing
Where is the issue?: Exterior",40.0124595,-75.0965431,500VI00000GHOHd,500VI00000FTtoT,2024,POINT (491760.60730627266 4429144.565922243)
2024/09/17 13:11,2024/10/04 15:04,17153956,Janitorial Maintenance,Parks & Recreation,2101 SHUNK ST,19145.0,Closed,Janitorial Maintenance,Trash,Park,,No,Other,Container,"Hi - 

The recent Vendemia foundation event (Sat, Sept 14) left trash on site at Stephen Girard Park in the area where the food vendor was located. 

Specifically, there are jars/bottles of waste oil and grease as well as other boxes from the food concession area left behind and on the North side of the park.

I have called and left messages for the foundation since Sunday but no one has responded and the trash is still there for animals to start tearing into.

Please contact the foundation and/or food vendor to have this cleaned up or send a team down from the commission to clean it up and then bill the foundation.

As well, the park could use - like Rittenhouse - a clean up of the grass and flower beds come fall. Can we schedule that, please?


Large Crew & Heavy Machinery To Clean Up?: No
Is there commercial hazardous waste?: Yes - please contact Philly311
Is the trash in the bike lane, street or the sidewalk?: Residential or Commercial Property - please contact Philly311",39.9203571,-75.183178,500VI00000GUlEn,,2024,POINT (484345.8257831587 4418933.754914342)
2024/09/24 07:37,,17166166,Janitorial Maintenance,Parks & Recreation,5701R FRANKFORD AVE,19135.0,New,Janitorial Maintenance,Trash,Park,,No,Other,Bagged,"The trash was left in the parking lot of the Wissinoming Park.  The entrance is on Cheltenham Ave between Hawthorne St and Frankford Ave.  It is closer to Hawthorne.  This issue has becoming a norm for whoever needs to dump trash.

 Custom Fields: 
Custom fields:
Large Crew & Heavy Machinery To Clean Up?: No
Is there commercial hazardous waste?: No
Is the trash in the bike lane, street or the sidewalk?: Street",40.0255935,-75.0722235,500VI00000GyW3q,,2024,POINT (493837.3257231611 4430600.351087137)
2024/09/24 18:18,2024/11/20 11:16,17168670,Janitorial Maintenance,Parks & Recreation,4131 UNRUH AVE,19135.0,Closed,Janitorial Maintenance,Trash,Recreation Center,,No,,,"Custom Fields: 
Custom fields:
Describe the issue: Field 3 at Knorr and Walker St at Vogt is always left a MESS. All of the other fields are maintained except this field. Our children play softball/baseball on this field and the city cleans every other field except this one. The light doesn?t work so at nighttime the kids playing cannot see the ball. It is unfortunate that our kids cannot have a clean, lit, and maintained field that we pay money for them to play. DO BETTER.
Where is the issue?: Exterior",40.0294017,-75.0510404,500VI00000H2jC9,,2024,POINT (495645.0758720599 4431021.775640881)
2024/09/26 10:59,2024/11/18 11:21,17172032,Janitorial Maintenance,Parks & Recreation,BINGHAM ST & E ROOSEVELT BLVD,19120.0,Closed,Janitorial Maintenance,Trash; Litter,Park,,Yes,,,"Vehicle Parts scattered in the bush


Large Crew & Heavy Machinery To Clean Up?: No
Name of the park: Tacony Creek Park
Exact location within the park: Tac 180
Describe the issue: Large vehicle parts have been discarded in a ditch",40.0272182,-75.1146108,500VI00000HBHyF,,2024,POINT (490220.74084484595 4430784.470316975)
2024/09/30 15:03,,17178647,Janitorial Maintenance,Parks & Recreation,5801 HENRY AVE,19128.0,In-Progress,Janitorial Maintenance,Grafitti; Trash,Park,,No,,,Car parts were dumped in the park near the baseball field and an unknown street sign. The wood fence is broken and there is graffiti on the cement post.,40.0325165,-75.2047871,500VI00000HSagI,,2024,POINT (482527.722576564 4431386.326752263)
2024/10/03 15:17,2024/12/19 15:24,17186300,Janitorial Maintenance,Parks & Recreation,3102 MECHANICSVILLE RD,19154.0,Closed,Janitorial Maintenance,Glass; Trash,Recreation Center,,No,,,"Name of the park: Junod
Describe the issue: Some degenerates broke glass all over the entrance to the trail, and the taxpayers of Parkwood are having to pick glass out of the paws of their pets and palms of their children if they fall
Exact location within the park: Entrance to Poquessing trail
Large Crew & Heavy Machinery To Clean Up?: No",40.104101,-74.9665829,500VI00000HjhDZ,,2024,POINT (502848.1372640979 4439312.050530456)
2024/10/05 17:23,2024/11/18 11:41,17189385,Janitorial Maintenance,Parks & Recreation,E AUBURN ST & TRENTON AVE,19134.0,Closed,Janitorial Maintenance,Trash,Playground,,No,,,"Drug baggies by tree logs in grassy playground.

Name of the park: Trenton and Auburn Playground
Describe the issue: Drug baggies by the logs.
Exact location within the park: By the logs
Large Crew & Heavy Machinery To Clean Up?: No",39.9866865,-75.1167191,500VI00000Hs3S9,,2024,POINT (490034.9568387467 4426286.07457892)
2024/10/07 10:18,,17190468,Janitorial Maintenance,Parks & Recreation,1501 E BRISTOL ST,19124.0,New,Janitorial Maintenance,Trash,Recreation Center,,No,,,Requesting to have overflowing trash can emptied near the tennis court.,40.0124595,-75.0965431,500VI00000HvuYN,500VI00000FTtoT,2024,POINT (491760.60730627266 4429144.565922243)
2024/10/07 14:50,,17191842,Janitorial Maintenance,Parks & Recreation,5731 KEMBLE AVE,19141.0,In-Progress,Janitorial Maintenance,Trash; Litter,Park,,No,,,3 trash cans in the park overflowing states no bags inside caller requesting clean up states park has been neglected,40.0415971,-75.1519645,500VI00000Hx3FA,500VI00000GmqeD,2024,POINT (487036.22782612906 4432385.16670985)
2024/10/09 06:24,2024/10/17 12:38,17195526,Janitorial Maintenance,Parks & Recreation,2002 TRENTON AVE,19125.0,Closed,Janitorial Maintenance,Trash,Park,,No,,,"Person was living at park and seems to have moved on.

 Custom Fields: 
Custom fields:
How do you access rear?: It is a park opened on 3 sides.
Access to Rear of Property?: Yes
Is problem in the rear of the property?: No
Specific Location: Park at corner of Norris and Trenton Ave.",39.9796686,-75.1318523,500VI00000I6lwM,,2024,POINT (488741.7882744173 4425508.959230123)
